task,model,correction,semantic_similarity
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.72473353
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.6625289
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.6703521
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.5868997
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.65036565
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.6126201
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.67345935
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.5775692
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.6149907
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.6754203
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.54436463
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.5474391
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.6683401
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.64181685
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.7199551
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.62568146
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.67397946
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.69470173
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.76948285
factual,huggingface/tiiuae/falcon-7b-instruct,voting,0.7006015
factual,lambda/lambda-llama2-13b,voting,0.500757
factual,lambda/lambda-llama2-13b,voting,0.6377387
factual,lambda/lambda-llama2-13b,voting,0.5702704
factual,lambda/lambda-llama2-13b,voting,0.67885196
factual,lambda/lambda-llama2-13b,voting,0.4863556
factual,lambda/lambda-llama2-13b,voting,0.49339175
factual,lambda/lambda-llama2-13b,voting,0.65011746
factual,lambda/lambda-llama2-13b,voting,0.52939147
factual,lambda/lambda-llama2-13b,voting,0.6067345
factual,lambda/lambda-llama2-13b,voting,0.55083895
factual,lambda/lambda-llama2-13b,voting,0.65064573
factual,lambda/lambda-llama2-13b,voting,0.44429743
factual,lambda/lambda-llama2-13b,voting,0.6900722
factual,lambda/lambda-llama2-13b,voting,0.6585939
factual,lambda/lambda-llama2-13b,voting,0.6318486
factual,lambda/lambda-llama2-13b,voting,0.56459355
factual,lambda/lambda-llama2-13b,voting,0.5326392
factual,lambda/lambda-llama2-13b,voting,0.5468159
factual,lambda/lambda-llama2-13b,voting,0.55379564
factual,lambda/lambda-llama2-13b,voting,0.5816932
factual,lambda/lambda-llama2-13b,voting,0.517414
factual,lambda/lambda-llama2-13b,voting,0.640095
factual,lambda/lambda-llama2-13b,voting,0.624722
factual,lambda/lambda-llama2-13b,voting,0.53042144
factual,lambda/lambda-llama2-13b,voting,0.5275379
factual,lambda/lambda-llama2-13b,voting,0.63040876
factual,lambda/lambda-llama2-13b,voting,0.6089694
factual,lambda/lambda-llama2-13b,voting,0.6514218
factual,lambda/lambda-llama2-13b,voting,0.5492183
factual,lambda/lambda-llama2-13b,voting,0.6133282
factual,lambda/lambda-llama2-13b,voting,0.63268685
factual,lambda/lambda-llama2-13b,voting,0.68797576
factual,lambda/lambda-llama2-13b,voting,0.61892307
factual,groq/llama3-70b,voting,0.48558658
factual,groq/llama3-70b,voting,0.67280346
factual,groq/llama3-70b,voting,0.6645611
factual,groq/llama3-70b,voting,0.72022194
factual,groq/llama3-70b,voting,0.5105747
factual,groq/llama3-70b,voting,0.5239128
factual,groq/llama3-70b,voting,0.66376793
factual,groq/llama3-70b,voting,0.5520482
factual,groq/llama3-70b,voting,0.6580024
factual,groq/llama3-70b,voting,0.56731445
factual,groq/llama3-70b,voting,0.77339065
factual,groq/llama3-70b,voting,0.4521824
factual,groq/llama3-70b,voting,0.7221389
factual,groq/llama3-70b,voting,0.6947278
factual,groq/llama3-70b,voting,0.66117114
factual,groq/llama3-70b,voting,0.59148586
factual,groq/llama3-70b,voting,0.5715829
factual,groq/llama3-70b,voting,0.59400356
factual,groq/llama3-70b,voting,0.56827265
factual,groq/llama3-70b,voting,0.66933024
factual,groq/llama3-70b,voting,0.5312276
factual,groq/llama3-70b,voting,0.6630304
factual,groq/llama3-70b,voting,0.6436449
factual,groq/llama3-70b,voting,0.54611063
factual,groq/llama3-70b,voting,0.59312177
factual,groq/llama3-70b,voting,0.6533011
factual,groq/llama3-70b,voting,0.6397214
factual,groq/llama3-70b,voting,0.6687081
factual,groq/llama3-70b,voting,0.5834917
factual,groq/llama3-70b,voting,0.65725005
factual,groq/llama3-70b,voting,0.6480156
factual,groq/llama3-70b,voting,0.7732871
factual,groq/llama3-70b,voting,0.6529335
factual,gemini/gemini-pro,voting,0.57371134
factual,gemini/gemini-pro,voting,0.69749475
factual,gemini/gemini-pro,voting,0.69580615
factual,gemini/gemini-pro,voting,0.73624873
factual,gemini/gemini-pro,voting,0.67349315
factual,gemini/gemini-pro,voting,0.600361
factual,gemini/gemini-pro,voting,0.7070484
factual,gemini/gemini-pro,voting,0.56359684
factual,gemini/gemini-pro,voting,0.6642697
factual,gemini/gemini-pro,voting,0.5237982
factual,gemini/gemini-pro,voting,0.74438727
factual,gemini/gemini-pro,voting,0.4817772
factual,gemini/gemini-pro,voting,0.72827023
factual,gemini/gemini-pro,voting,0.713559
factual,gemini/gemini-pro,voting,0.6248776
factual,gemini/gemini-pro,voting,0.69600844
factual,gemini/gemini-pro,voting,0.5798807
factual,gemini/gemini-pro,voting,0.5975796
factual,gemini/gemini-pro,voting,0.6069294
factual,gemini/gemini-pro,voting,0.68730414
factual,gemini/gemini-pro,voting,0.6287848
factual,gemini/gemini-pro,voting,0.62579733
factual,gemini/gemini-pro,voting,0.64239436
factual,gemini/gemini-pro,voting,0.5755609
factual,gemini/gemini-pro,voting,0.5082364
factual,gemini/gemini-pro,voting,0.64083195
factual,gemini/gemini-pro,voting,0.6556646
factual,gemini/gemini-pro,voting,0.7238227
factual,gemini/gemini-pro,voting,0.61198974
factual,gemini/gemini-pro,voting,0.68447745
factual,gemini/gemini-pro,voting,0.70351565
factual,gemini/gemini-pro,voting,0.766301
factual,gemini/gemini-pro,voting,0.7142743
factual,mistral/mistral-small,voting,0.52333415
factual,mistral/mistral-small,voting,0.68434435
factual,mistral/mistral-small,voting,0.7195573
factual,mistral/mistral-small,voting,0.76314425
factual,mistral/mistral-small,voting,0.6154091
factual,mistral/mistral-small,voting,0.61027753
factual,mistral/mistral-small,voting,0.721748
factual,mistral/mistral-small,voting,0.5637289
factual,mistral/mistral-small,voting,0.655023
factual,mistral/mistral-small,voting,0.5913564
factual,mistral/mistral-small,voting,0.7503699
factual,mistral/mistral-small,voting,0.47505552
factual,mistral/mistral-small,voting,0.7606201
factual,mistral/mistral-small,voting,0.701443
factual,mistral/mistral-small,voting,0.64836454
factual,mistral/mistral-small,voting,0.6701827
factual,mistral/mistral-small,voting,0.6340194
factual,mistral/mistral-small,voting,0.627501
factual,mistral/mistral-small,voting,0.57025594
factual,mistral/mistral-small,voting,0.72402996
factual,mistral/mistral-small,voting,0.6284696
factual,mistral/mistral-small,voting,0.6681832
factual,mistral/mistral-small,voting,0.66716313
factual,mistral/mistral-small,voting,0.5778937
factual,mistral/mistral-small,voting,0.5701229
factual,mistral/mistral-small,voting,0.6669168
factual,mistral/mistral-small,voting,0.6382166
factual,mistral/mistral-small,voting,0.7465898
factual,mistral/mistral-small,voting,0.57791996
factual,mistral/mistral-small,voting,0.6929777
factual,mistral/mistral-small,voting,0.69460976
factual,mistral/mistral-small,voting,0.77699685
factual,mistral/mistral-small,voting,0.70323205
factual,mistral/mistral-medium,voting,0.4968215
factual,mistral/mistral-medium,voting,0.671358
factual,mistral/mistral-medium,voting,0.69498026
factual,mistral/mistral-medium,voting,0.73496485
factual,mistral/mistral-medium,voting,0.5962273
factual,mistral/mistral-medium,voting,0.5596283
factual,mistral/mistral-medium,voting,0.7214344
factual,mistral/mistral-medium,voting,0.5529647
factual,mistral/mistral-medium,voting,0.6575966
factual,mistral/mistral-medium,voting,0.57793784
factual,mistral/mistral-medium,voting,0.74424386
factual,mistral/mistral-medium,voting,0.48067626
factual,mistral/mistral-medium,voting,0.75693756
factual,mistral/mistral-medium,voting,0.68398297
factual,mistral/mistral-medium,voting,0.6287791
factual,mistral/mistral-medium,voting,0.65661407
factual,mistral/mistral-medium,voting,0.64017355
factual,mistral/mistral-medium,voting,0.6391724
factual,mistral/mistral-medium,voting,0.54431564
factual,mistral/mistral-medium,voting,0.7083495
factual,mistral/mistral-medium,voting,0.6176605
factual,mistral/mistral-medium,voting,0.6524403
factual,mistral/mistral-medium,voting,0.6603088
factual,mistral/mistral-medium,voting,0.55299735
factual,mistral/mistral-medium,voting,0.5298779
factual,mistral/mistral-medium,voting,0.66118884
factual,mistral/mistral-medium,voting,0.6381861
factual,mistral/mistral-medium,voting,0.7403537
factual,mistral/mistral-medium,voting,0.5742017
factual,mistral/mistral-medium,voting,0.6951702
factual,mistral/mistral-medium,voting,0.6844476
factual,mistral/mistral-medium,voting,0.77414334
factual,mistral/mistral-medium,voting,0.6960362
factual,openai/gpt-3.5-turbo,backcheck,0.92198634
factual,openai/gpt-3.5-turbo,backcheck,0.957878
factual,openai/gpt-3.5-turbo,backcheck,0.9623753
factual,openai/gpt-3.5-turbo,backcheck,0.9743289
factual,openai/gpt-3.5-turbo,backcheck,0.9580095
factual,openai/gpt-3.5-turbo,backcheck,0.91774476
factual,openai/gpt-3.5-turbo,backcheck,0.9585444
factual,openai/gpt-3.5-turbo,backcheck,0.9235977
factual,openai/gpt-3.5-turbo,backcheck,0.9557076
factual,openai/gpt-3.5-turbo,backcheck,0.94470084
factual,openai/gpt-3.5-turbo,backcheck,0.95697206
factual,openai/gpt-3.5-turbo,backcheck,0.91222346
factual,openai/gpt-3.5-turbo,backcheck,0.98234624
factual,openai/gpt-3.5-turbo,backcheck,0.9674571
factual,openai/gpt-3.5-turbo,backcheck,0.9534561
factual,openai/gpt-3.5-turbo,backcheck,0.96863127
factual,openai/gpt-3.5-turbo,backcheck,0.95220715
factual,openai/gpt-3.5-turbo,backcheck,0.9764884
factual,openai/gpt-3.5-turbo,backcheck,0.93621737
factual,openai/gpt-3.5-turbo,backcheck,0.9400173
factual,openai/gpt-3.5-turbo,backcheck,0.93968666
factual,openai/gpt-3.5-turbo,backcheck,0.957088
factual,openai/gpt-3.5-turbo,backcheck,0.9515679
factual,openai/gpt-3.5-turbo,backcheck,0.9572608
factual,openai/gpt-3.5-turbo,backcheck,0.92271495
factual,openai/gpt-3.5-turbo,backcheck,0.9575694
factual,openai/gpt-3.5-turbo,backcheck,0.94817245
factual,openai/gpt-3.5-turbo,backcheck,0.9806281
factual,openai/gpt-3.5-turbo,backcheck,0.9457073
factual,openai/gpt-3.5-turbo,backcheck,0.9668087
factual,openai/gpt-3.5-turbo,backcheck,0.9373554
factual,openai/gpt-3.5-turbo,backcheck,0.97869116
factual,openai/gpt-3.5-turbo,backcheck,0.9623858
factual,openai/gpt-4,backcheck,0.92198634
factual,openai/gpt-4,backcheck,0.957878
factual,openai/gpt-4,backcheck,0.9623753
factual,openai/gpt-4,backcheck,0.9743289
factual,openai/gpt-4,backcheck,0.9580095
factual,openai/gpt-4,backcheck,0.91774476
factual,openai/gpt-4,backcheck,0.9585444
factual,openai/gpt-4,backcheck,0.9235977
factual,openai/gpt-4,backcheck,0.9557076
factual,openai/gpt-4,backcheck,0.94470084
factual,openai/gpt-4,backcheck,0.95697206
factual,openai/gpt-4,backcheck,0.91222346
factual,openai/gpt-4,backcheck,0.98234624
factual,openai/gpt-4,backcheck,0.9674571
factual,openai/gpt-4,backcheck,0.9534561
factual,openai/gpt-4,backcheck,0.96863127
factual,openai/gpt-4,backcheck,0.95220715
factual,openai/gpt-4,backcheck,0.9764884
factual,openai/gpt-4,backcheck,0.93621737
factual,openai/gpt-4,backcheck,0.9400173
factual,openai/gpt-4,backcheck,0.93968666
factual,openai/gpt-4,backcheck,0.957088
factual,openai/gpt-4,backcheck,0.9515679
factual,openai/gpt-4,backcheck,0.9572608
factual,openai/gpt-4,backcheck,0.92271495
factual,openai/gpt-4,backcheck,0.9575694
factual,openai/gpt-4,backcheck,0.94817245
factual,openai/gpt-4,backcheck,0.9806281
factual,openai/gpt-4,backcheck,0.9457073
factual,openai/gpt-4,backcheck,0.9668087
factual,openai/gpt-4,backcheck,0.9373554
factual,openai/gpt-4,backcheck,0.97869116
factual,openai/gpt-4,backcheck,0.9623858
factual,openai/gpt-4o,backcheck,0.92198634
factual,openai/gpt-4o,backcheck,0.957878
factual,openai/gpt-4o,backcheck,0.9623753
factual,openai/gpt-4o,backcheck,0.9743289
factual,openai/gpt-4o,backcheck,0.9580095
factual,openai/gpt-4o,backcheck,0.91774476
factual,openai/gpt-4o,backcheck,0.9585444
factual,openai/gpt-4o,backcheck,0.9235977
factual,openai/gpt-4o,backcheck,0.9557076
factual,openai/gpt-4o,backcheck,0.94470084
factual,openai/gpt-4o,backcheck,0.95697206
factual,openai/gpt-4o,backcheck,0.91222346
factual,openai/gpt-4o,backcheck,0.98234624
factual,openai/gpt-4o,backcheck,0.9674571
factual,openai/gpt-4o,backcheck,0.9534561
factual,openai/gpt-4o,backcheck,0.96863127
factual,openai/gpt-4o,backcheck,0.95220715
factual,openai/gpt-4o,backcheck,0.9764884
factual,openai/gpt-4o,backcheck,0.93621737
factual,openai/gpt-4o,backcheck,0.9400173
factual,openai/gpt-4o,backcheck,0.93968666
factual,openai/gpt-4o,backcheck,0.957088
factual,openai/gpt-4o,backcheck,0.9515679
factual,openai/gpt-4o,backcheck,0.9572608
factual,openai/gpt-4o,backcheck,0.92271495
factual,openai/gpt-4o,backcheck,0.9575694
factual,openai/gpt-4o,backcheck,0.94817245
factual,openai/gpt-4o,backcheck,0.9806281
factual,openai/gpt-4o,backcheck,0.9457073
factual,openai/gpt-4o,backcheck,0.9668087
factual,openai/gpt-4o,backcheck,0.9373554
factual,openai/gpt-4o,backcheck,0.97869116
factual,openai/gpt-4o,backcheck,0.9623858
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.92198634
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.957878
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9623753
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9743289
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9580095
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.91774476
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9585444
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9235977
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9557076
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.94470084
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.95697206
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.91222346
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.98234624
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9674571
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9534561
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.96863127
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.95220715
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9764884
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.93621737
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9400173
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.93968666
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.957088
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9515679
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9572608
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.92271495
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9575694
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.94817245
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9806281
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9457073
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9668087
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9373554
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.97869116
factual,huggingface/meta-llama/Llama-2-7b-chat-hf,backcheck,0.9623858
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.92198634
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.957878
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9623753
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9743289
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9580095
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.91774476
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9585444
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9235977
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9557076
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.94470084
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.95697206
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.91222346
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.98234624
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9674571
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9534561
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.96863127
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.95220715
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9764884
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.93621737
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9400173
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.93968666
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.957088
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9515679
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9572608
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.92271495
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9575694
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.94817245
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9806281
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9457073
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9668087
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9373554
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.97869116
factual,huggingface/tiiuae/falcon-7b-instruct,backcheck,0.9623858
factual,lambda/lambda-llama2-13b,backcheck,0.92198634
factual,lambda/lambda-llama2-13b,backcheck,0.957878
factual,lambda/lambda-llama2-13b,backcheck,0.9623753
factual,lambda/lambda-llama2-13b,backcheck,0.9743289
factual,lambda/lambda-llama2-13b,backcheck,0.9580095
factual,lambda/lambda-llama2-13b,backcheck,0.91774476
factual,lambda/lambda-llama2-13b,backcheck,0.9585444
factual,lambda/lambda-llama2-13b,backcheck,0.9235977
factual,lambda/lambda-llama2-13b,backcheck,0.9557076
factual,lambda/lambda-llama2-13b,backcheck,0.94470084
factual,lambda/lambda-llama2-13b,backcheck,0.95697206
factual,lambda/lambda-llama2-13b,backcheck,0.91222346
factual,lambda/lambda-llama2-13b,backcheck,0.98234624
factual,lambda/lambda-llama2-13b,backcheck,0.9674571
factual,lambda/lambda-llama2-13b,backcheck,0.9534561
factual,lambda/lambda-llama2-13b,backcheck,0.96863127
factual,lambda/lambda-llama2-13b,backcheck,0.95220715
factual,lambda/lambda-llama2-13b,backcheck,0.9764884
factual,lambda/lambda-llama2-13b,backcheck,0.93621737
factual,lambda/lambda-llama2-13b,backcheck,0.9400173
factual,lambda/lambda-llama2-13b,backcheck,0.93968666
factual,lambda/lambda-llama2-13b,backcheck,0.957088
factual,lambda/lambda-llama2-13b,backcheck,0.9515679
factual,lambda/lambda-llama2-13b,backcheck,0.9572608
factual,lambda/lambda-llama2-13b,backcheck,0.92271495
factual,lambda/lambda-llama2-13b,backcheck,0.9575694
factual,lambda/lambda-llama2-13b,backcheck,0.94817245
factual,lambda/lambda-llama2-13b,backcheck,0.9806281
factual,lambda/lambda-llama2-13b,backcheck,0.9457073
factual,lambda/lambda-llama2-13b,backcheck,0.9668087
factual,lambda/lambda-llama2-13b,backcheck,0.9373554
factual,lambda/lambda-llama2-13b,backcheck,0.97869116
factual,lambda/lambda-llama2-13b,backcheck,0.9623858
factual,groq/llama3-70b,backcheck,0.92198634
factual,groq/llama3-70b,backcheck,0.957878
factual,groq/llama3-70b,backcheck,0.9623753
factual,groq/llama3-70b,backcheck,0.9743289
factual,groq/llama3-70b,backcheck,0.9580095
factual,groq/llama3-70b,backcheck,0.91774476
factual,groq/llama3-70b,backcheck,0.9585444
factual,groq/llama3-70b,backcheck,0.9235977
factual,groq/llama3-70b,backcheck,0.9557076
factual,groq/llama3-70b,backcheck,0.94470084
factual,groq/llama3-70b,backcheck,0.95697206
factual,groq/llama3-70b,backcheck,0.91222346
factual,groq/llama3-70b,backcheck,0.98234624
factual,groq/llama3-70b,backcheck,0.9674571
factual,groq/llama3-70b,backcheck,0.9534561
factual,groq/llama3-70b,backcheck,0.96863127
factual,groq/llama3-70b,backcheck,0.95220715
factual,groq/llama3-70b,backcheck,0.9764884
factual,groq/llama3-70b,backcheck,0.93621737
factual,groq/llama3-70b,backcheck,0.9400173
factual,groq/llama3-70b,backcheck,0.93968666
factual,groq/llama3-70b,backcheck,0.957088
factual,groq/llama3-70b,backcheck,0.9515679
factual,groq/llama3-70b,backcheck,0.9572608
factual,groq/llama3-70b,backcheck,0.92271495
factual,groq/llama3-70b,backcheck,0.9575694
factual,groq/llama3-70b,backcheck,0.94817245
factual,groq/llama3-70b,backcheck,0.9806281
factual,groq/llama3-70b,backcheck,0.9457073
factual,groq/llama3-70b,backcheck,0.9668087
factual,groq/llama3-70b,backcheck,0.9373554
factual,groq/llama3-70b,backcheck,0.97869116
factual,groq/llama3-70b,backcheck,0.9623858
factual,gemini/gemini-pro,backcheck,0.92198634
factual,gemini/gemini-pro,backcheck,0.957878
factual,gemini/gemini-pro,backcheck,0.9623753
factual,gemini/gemini-pro,backcheck,0.9743289
factual,gemini/gemini-pro,backcheck,0.9580095
factual,gemini/gemini-pro,backcheck,0.91774476
factual,gemini/gemini-pro,backcheck,0.9585444
factual,gemini/gemini-pro,backcheck,0.9235977
factual,gemini/gemini-pro,backcheck,0.9557076
factual,gemini/gemini-pro,backcheck,0.94470084
factual,gemini/gemini-pro,backcheck,0.95697206
factual,gemini/gemini-pro,backcheck,0.91222346
factual,gemini/gemini-pro,backcheck,0.98234624
factual,gemini/gemini-pro,backcheck,0.9674571
factual,gemini/gemini-pro,backcheck,0.9534561
factual,gemini/gemini-pro,backcheck,0.96863127
factual,gemini/gemini-pro,backcheck,0.95220715
factual,gemini/gemini-pro,backcheck,0.9764884
factual,gemini/gemini-pro,backcheck,0.93621737
factual,gemini/gemini-pro,backcheck,0.9400173
factual,gemini/gemini-pro,backcheck,0.93968666
factual,gemini/gemini-pro,backcheck,0.957088
factual,gemini/gemini-pro,backcheck,0.9515679
factual,gemini/gemini-pro,backcheck,0.9572608
factual,gemini/gemini-pro,backcheck,0.92271495
factual,gemini/gemini-pro,backcheck,0.9575694
factual,gemini/gemini-pro,backcheck,0.94817245
factual,gemini/gemini-pro,backcheck,0.9806281
factual,gemini/gemini-pro,backcheck,0.9457073
factual,gemini/gemini-pro,backcheck,0.9668087
factual,gemini/gemini-pro,backcheck,0.9373554
factual,gemini/gemini-pro,backcheck,0.97869116
factual,gemini/gemini-pro,backcheck,0.9623858
factual,mistral/mistral-small,backcheck,0.92198634
factual,mistral/mistral-small,backcheck,0.957878
factual,mistral/mistral-small,backcheck,0.9623753
factual,mistral/mistral-small,backcheck,0.9743289
factual,mistral/mistral-small,backcheck,0.9580095
factual,mistral/mistral-small,backcheck,0.91774476
factual,mistral/mistral-small,backcheck,0.9585444
factual,mistral/mistral-small,backcheck,0.9235977
factual,mistral/mistral-small,backcheck,0.9557076
factual,mistral/mistral-small,backcheck,0.94470084
factual,mistral/mistral-small,backcheck,0.95697206
factual,mistral/mistral-small,backcheck,0.91222346
factual,mistral/mistral-small,backcheck,0.98234624
factual,mistral/mistral-small,backcheck,0.9674571
factual,mistral/mistral-small,backcheck,0.9534561
factual,mistral/mistral-small,backcheck,0.96863127
factual,mistral/mistral-small,backcheck,0.95220715
factual,mistral/mistral-small,backcheck,0.9764884
factual,mistral/mistral-small,backcheck,0.93621737
factual,mistral/mistral-small,backcheck,0.9400173
factual,mistral/mistral-small,backcheck,0.93968666
factual,mistral/mistral-small,backcheck,0.957088
factual,mistral/mistral-small,backcheck,0.9515679
factual,mistral/mistral-small,backcheck,0.9572608
factual,mistral/mistral-small,backcheck,0.92271495
factual,mistral/mistral-small,backcheck,0.9575694
factual,mistral/mistral-small,backcheck,0.94817245
factual,mistral/mistral-small,backcheck,0.9806281
factual,mistral/mistral-small,backcheck,0.9457073
factual,mistral/mistral-small,backcheck,0.9668087
factual,mistral/mistral-small,backcheck,0.9373554
factual,mistral/mistral-small,backcheck,0.97869116
factual,mistral/mistral-small,backcheck,0.9623858
factual,mistral/mistral-medium,backcheck,0.92198634
factual,mistral/mistral-medium,backcheck,0.957878
factual,mistral/mistral-medium,backcheck,0.9623753
factual,mistral/mistral-medium,backcheck,0.9743289
factual,mistral/mistral-medium,backcheck,0.9580095
factual,mistral/mistral-medium,backcheck,0.91774476
factual,mistral/mistral-medium,backcheck,0.9585444
factual,mistral/mistral-medium,backcheck,0.9235977
factual,mistral/mistral-medium,backcheck,0.9557076
factual,mistral/mistral-medium,backcheck,0.94470084
factual,mistral/mistral-medium,backcheck,0.95697206
factual,mistral/mistral-medium,backcheck,0.91222346
factual,mistral/mistral-medium,backcheck,0.98234624
factual,mistral/mistral-medium,backcheck,0.9674571
factual,mistral/mistral-medium,backcheck,0.9534561
factual,mistral/mistral-medium,backcheck,0.96863127
factual,mistral/mistral-medium,backcheck,0.95220715
factual,mistral/mistral-medium,backcheck,0.9764884
factual,mistral/mistral-medium,backcheck,0.93621737
factual,mistral/mistral-medium,backcheck,0.9400173
factual,mistral/mistral-medium,backcheck,0.93968666
factual,mistral/mistral-medium,backcheck,0.957088
factual,mistral/mistral-medium,backcheck,0.9515679
factual,mistral/mistral-medium,backcheck,0.9572608
factual,mistral/mistral-medium,backcheck,0.92271495
factual,mistral/mistral-medium,backcheck,0.9575694
factual,mistral/mistral-medium,backcheck,0.94817245
factual,mistral/mistral-medium,backcheck,0.9806281
factual,mistral/mistral-medium,backcheck,0.9457073
factual,mistral/mistral-medium,backcheck,0.9668087
factual,mistral/mistral-medium,backcheck,0.9373554
factual,mistral/mistral-medium,backcheck,0.97869116
factual,mistral/mistral-medium,backcheck,0.9623858
